customer_id,interaction_count,segment
12481240,1,cold_start
12481282,1,cold_start
12483633,1,cold_start
12484149,1,cold_start
12484241,2,regular
12484985,1,cold_start
12485550,1,cold_start
12486851,1,cold_start
12487018,1,cold_start
12488393,1,cold_start
12488640,1,cold_start
12488778,1,cold_start
12488879,1,cold_start
12488903,1,cold_start
12489219,1,cold_start
12489790,1,cold_start
12489831,1,cold_start
12490033,1,cold_start
12490146,1,cold_start
12490419,1,cold_start
12490704,1,cold_start
12490778,1,cold_start
12491433,1,cold_start
12491528,1,cold_start
12492093,1,cold_start
12492716,1,cold_start
12493130,1,cold_start
12493882,1,cold_start
12494953,1,cold_start
12495456,1,cold_start
12495873,1,cold_start
12495919,1,cold_start
12496130,1,cold_start
12496648,1,cold_start
12499361,1,cold_start
12499633,1,cold_start
12499945,1,cold_start
12501409,1,cold_start
12501518,1,cold_start
12501802,1,cold_start
12501820,1,cold_start
12504765,1,cold_start
12505164,1,cold_start
12505319,1,cold_start
12505470,2,regular
12505986,1,cold_start
12506317,1,cold_start
12507455,1,cold_start
12508655,1,cold_start
12509187,1,cold_start
12509271,1,cold_start
12510022,1,cold_start
12510114,1,cold_start
12510346,1,cold_start
12510383,1,cold_start
12510459,1,cold_start
12510468,1,cold_start
12511232,1,cold_start
12511310,1,cold_start
12511480,2,regular
12511930,1,cold_start
12512708,1,cold_start
12512713,1,cold_start
12512878,1,cold_start
12513332,2,regular
12513337,2,regular
12514189,1,cold_start
12514474,1,cold_start
12514684,1,cold_start
12514951,1,cold_start
12515036,1,cold_start
12515727,1,cold_start
12516291,1,cold_start
12517112,1,cold_start
12517348,1,cold_start
12517645,3,regular
12518179,1,cold_start
12518473,1,cold_start
12519829,1,cold_start
12520497,1,cold_start
12520556,1,cold_start
12521901,1,cold_start
12522299,1,cold_start
12523381,1,cold_start
12523751,4,regular
12524202,1,cold_start
12524337,1,cold_start
12524486,1,cold_start
12525408,2,regular
12525537,1,cold_start
12525543,1,cold_start
12525630,1,cold_start
12525784,1,cold_start
12525891,1,cold_start
12526350,1,cold_start
12527070,1,cold_start
12527121,1,cold_start
12528688,2,regular
12529287,1,cold_start
12529425,1,cold_start
12529504,1,cold_start
12529675,1,cold_start
12530550,3,regular
12531745,1,cold_start
12532042,1,cold_start
12532868,1,cold_start
12532881,2,regular
12533456,1,cold_start
12534774,2,regular
12534867,1,cold_start
12535262,1,cold_start
12535869,1,cold_start
12536606,1,cold_start
12537549,1,cold_start
12539500,1,cold_start
12540239,1,cold_start
12540722,1,cold_start
12540823,1,cold_start
12542462,3,regular
12542875,1,cold_start
12542913,2,regular
12543781,1,cold_start
12543811,1,cold_start
12545101,1,cold_start
12545872,1,cold_start
12546171,1,cold_start
12547001,1,cold_start
12547165,1,cold_start
12547461,1,cold_start
12547906,1,cold_start
12548000,1,cold_start
12548274,1,cold_start
12548737,1,cold_start
12548766,2,regular
12549195,1,cold_start
12549781,1,cold_start
12550282,1,cold_start
12550283,1,cold_start
12550402,1,cold_start
12550742,2,regular
12551521,1,cold_start
12551714,1,cold_start
12551976,1,cold_start
12552238,3,regular
12552841,1,cold_start
12553023,1,cold_start
12553356,1,cold_start
12553484,2,regular
12554053,1,cold_start
12554136,1,cold_start
12555457,1,cold_start
12556343,1,cold_start
12556376,1,cold_start
12556380,1,cold_start
12557462,1,cold_start
12557748,1,cold_start
12558049,1,cold_start
12559520,1,cold_start
12560035,1,cold_start
12560198,1,cold_start
12560586,1,cold_start
12562020,1,cold_start
12562204,1,cold_start
12564516,1,cold_start
12565501,1,cold_start
12566031,1,cold_start
12566554,1,cold_start
12567443,1,cold_start
12567454,2,regular
12568740,1,cold_start
12568748,1,cold_start
12569002,1,cold_start
12569209,1,cold_start
12569315,1,cold_start
12569830,2,regular
12570267,1,cold_start
12570321,1,cold_start
12571579,1,cold_start
12571733,1,cold_start
12572458,1,cold_start
12572941,1,cold_start
12573647,1,cold_start
12574385,1,cold_start
12574606,1,cold_start
12574880,1,cold_start
12575131,1,cold_start
12575436,1,cold_start
12575457,1,cold_start
12575544,1,cold_start
12575615,2,regular
12575618,1,cold_start
12575676,1,cold_start
12575801,1,cold_start
12576766,2,regular
12576791,1,cold_start
12578253,1,cold_start
12578596,1,cold_start
12579152,1,cold_start
12579222,1,cold_start
12579813,1,cold_start
12579999,1,cold_start
12581121,1,cold_start
12582783,1,cold_start
12583049,1,cold_start
12584126,1,cold_start
12584705,1,cold_start
12584878,1,cold_start
12585291,4,regular
12586616,1,cold_start
12587334,1,cold_start
12587510,1,cold_start
12587623,1,cold_start
12587660,1,cold_start
12587753,1,cold_start
12588732,1,cold_start
12589018,1,cold_start
12589557,1,cold_start
12589716,1,cold_start
12590399,1,cold_start
12591572,1,cold_start
12592522,1,cold_start
12594109,1,cold_start
12594236,4,regular
12594377,1,cold_start
12594964,1,cold_start
12595629,2,regular
12596991,1,cold_start
12597034,1,cold_start
12597508,1,cold_start
12597626,1,cold_start
12598974,1,cold_start
12598996,1,cold_start
12599754,1,cold_start
12600982,1,cold_start
12601051,1,cold_start
12601424,1,cold_start
12601558,1,cold_start
12601799,1,cold_start
12601806,1,cold_start
12602258,1,cold_start
12602654,1,cold_start
12603365,1,cold_start
12604140,1,cold_start
12604216,1,cold_start
12605529,1,cold_start
12605654,1,cold_start
12607450,1,cold_start
12608128,1,cold_start
12608290,1,cold_start
12608633,1,cold_start
12609355,1,cold_start
12610876,1,cold_start
12611334,2,regular
12611499,1,cold_start
12611515,1,cold_start
12611581,3,regular
12611805,1,cold_start
12611842,1,cold_start
12612840,1,cold_start
12613256,1,cold_start
12613508,1,cold_start
12613711,1,cold_start
12613909,1,cold_start
12615072,1,cold_start
12615125,1,cold_start
12615817,1,cold_start
12616316,2,regular
12616666,2,regular
12616998,1,cold_start
12617762,1,cold_start
12617811,1,cold_start
12618074,1,cold_start
12618638,2,regular
12618763,1,cold_start
12619064,1,cold_start
12620036,1,cold_start
12620062,1,cold_start
12620372,2,regular
12620519,1,cold_start
12621463,2,regular
12621872,1,cold_start
12622241,1,cold_start
12622445,1,cold_start
12622593,1,cold_start
12622897,2,regular
12623914,1,cold_start
12624885,1,cold_start
12625299,1,cold_start
12625419,1,cold_start
12626653,1,cold_start
12627141,1,cold_start
12628051,1,cold_start
12628249,1,cold_start
12629532,1,cold_start
12629622,1,cold_start
12630372,1,cold_start
12630465,1,cold_start
12631093,3,regular
12631234,1,cold_start
12631449,1,cold_start
12631492,1,cold_start
12631557,1,cold_start
12631705,1,cold_start
12632003,1,cold_start
12632178,1,cold_start
12633133,1,cold_start
12634660,1,cold_start
12635030,1,cold_start
12636002,1,cold_start
12636077,1,cold_start
12636232,5,power
12636516,1,cold_start
12636839,1,cold_start
12637667,2,regular
12638046,1,cold_start
12638280,1,cold_start
12639042,3,regular
12639185,1,cold_start
12639226,1,cold_start
12641100,1,cold_start
12641756,1,cold_start
12641843,1,cold_start
12642243,1,cold_start
12642381,1,cold_start
12643322,1,cold_start
12644754,1,cold_start
12644763,1,cold_start
12645190,1,cold_start
12645197,1,cold_start
12646790,1,cold_start
12647173,1,cold_start
12647580,1,cold_start
12647997,1,cold_start
12648836,1,cold_start
12648979,1,cold_start
12649181,1,cold_start
12650539,1,cold_start
12650984,1,cold_start
12652094,1,cold_start
12652657,1,cold_start
12653770,1,cold_start
12654773,1,cold_start
12655236,1,cold_start
12655479,1,cold_start
12656177,1,cold_start
12656735,1,cold_start
12657384,2,regular
12657406,1,cold_start
12657747,1,cold_start
12657798,1,cold_start
12658239,1,cold_start
12659537,1,cold_start
12660459,1,cold_start
12662131,1,cold_start
12662574,3,regular
12662584,4,regular
12663922,1,cold_start
12664370,1,cold_start
12664385,2,regular
12664433,1,cold_start
12664756,1,cold_start
12666557,1,cold_start
12667452,1,cold_start
12667637,1,cold_start
12668162,1,cold_start
12668612,1,cold_start
12668834,1,cold_start
12668865,4,regular
12669191,1,cold_start
12669287,1,cold_start
12669463,1,cold_start
12670003,1,cold_start
12670385,1,cold_start
12670497,3,regular
12670931,1,cold_start
12671247,1,cold_start
12672243,1,cold_start
12672562,1,cold_start
12672857,1,cold_start
12673095,1,cold_start
12673485,2,regular
12674417,1,cold_start
12675337,1,cold_start
12675829,1,cold_start
12675927,1,cold_start
12676128,1,cold_start
12676366,1,cold_start
12676810,1,cold_start
12676971,1,cold_start
12676976,2,regular
12677056,1,cold_start
12677386,1,cold_start
12678534,1,cold_start
12678922,1,cold_start
12679104,1,cold_start
12679452,1,cold_start
12680044,1,cold_start
12681225,1,cold_start
12681299,1,cold_start
12681611,1,cold_start
12682357,1,cold_start
12682929,1,cold_start
12683019,1,cold_start
12683035,1,cold_start
12683220,1,cold_start
12683370,1,cold_start
12683371,1,cold_start
12683457,2,regular
12684412,1,cold_start
12684479,2,regular
12684677,1,cold_start
12684724,1,cold_start
12685087,1,cold_start
12685181,1,cold_start
12687262,1,cold_start
12687383,1,cold_start
12687412,1,cold_start
12688421,1,cold_start
12688423,1,cold_start
12688987,2,regular
12688997,2,regular
12689190,1,cold_start
12689411,1,cold_start
12689451,1,cold_start
12690250,1,cold_start
12690567,1,cold_start
12690913,2,regular
12691006,1,cold_start
12691223,5,power
12691723,3,regular
12692144,1,cold_start
12693235,1,cold_start
12693843,1,cold_start
12694317,1,cold_start
12695933,1,cold_start
12696041,1,cold_start
12696422,2,regular
12696440,1,cold_start
12698605,1,cold_start
12698819,1,cold_start
12699000,1,cold_start
12699223,1,cold_start
12699851,1,cold_start
12700782,1,cold_start
12700860,1,cold_start
12701303,2,regular
12702440,1,cold_start
12702904,1,cold_start
12703175,1,cold_start
12703840,1,cold_start
12704034,1,cold_start
12704474,1,cold_start
12705145,1,cold_start
12705389,2,regular
12705959,4,regular
12706162,1,cold_start
12707067,1,cold_start
12707246,2,regular
12707720,1,cold_start
12707829,1,cold_start
12709917,1,cold_start
12710441,1,cold_start
12712870,1,cold_start
12713358,1,cold_start
12713815,1,cold_start
12714247,1,cold_start
12714293,1,cold_start
12714338,1,cold_start
12714776,2,regular
12715596,1,cold_start
12716469,1,cold_start
12716721,1,cold_start
12717503,1,cold_start
12719270,2,regular
12719619,1,cold_start
12720670,1,cold_start
12721270,1,cold_start
12721428,1,cold_start
12721828,1,cold_start
12722173,1,cold_start
12722223,1,cold_start
12722952,1,cold_start
12723205,1,cold_start
12723530,1,cold_start
12723796,1,cold_start
12724171,1,cold_start
12724331,1,cold_start
12725946,1,cold_start
12726462,1,cold_start
12727198,1,cold_start
12729817,1,cold_start
12730136,1,cold_start
12730603,1,cold_start
12730860,1,cold_start
12731297,1,cold_start
12731497,2,regular
12732091,1,cold_start
12732139,1,cold_start
12732149,2,regular
12733009,1,cold_start
12733252,1,cold_start
12733438,1,cold_start
12733569,1,cold_start
12733819,2,regular
12734284,1,cold_start
12734321,1,cold_start
12735049,1,cold_start
12735330,1,cold_start
12735564,1,cold_start
12735631,1,cold_start
12736400,1,cold_start
12736416,1,cold_start
12736618,1,cold_start
12738862,1,cold_start
12738993,1,cold_start
12739662,1,cold_start
12739919,1,cold_start
12740368,1,cold_start
12740890,1,cold_start
12741181,1,cold_start
12742800,1,cold_start
12744066,1,cold_start
12744522,1,cold_start
12744736,1,cold_start
12745092,1,cold_start
12745121,1,cold_start
12745391,4,regular
12745721,1,cold_start
12745866,1,cold_start
12746470,1,cold_start
12746539,1,cold_start
12746649,1,cold_start
12747298,2,regular
12748833,1,cold_start
12749858,1,cold_start
12750649,1,cold_start
12750692,1,cold_start
12751094,1,cold_start
12751837,1,cold_start
12752326,1,cold_start
12752638,1,cold_start
12754187,1,cold_start
12754268,1,cold_start
12754316,1,cold_start
12754989,1,cold_start
12755246,1,cold_start
12755690,1,cold_start
12756166,1,cold_start
12756434,1,cold_start
12756518,1,cold_start
12756886,1,cold_start
12756969,1,cold_start
12757574,1,cold_start
12757914,1,cold_start
12758035,1,cold_start
12758233,1,cold_start
12758448,1,cold_start
12758942,1,cold_start
12759300,1,cold_start
12759774,1,cold_start
12760050,1,cold_start
12760312,2,regular
12760826,1,cold_start
12762101,1,cold_start
12762148,1,cold_start
12762676,1,cold_start
12762864,1,cold_start
12764154,1,cold_start
12764457,1,cold_start
12764871,1,cold_start
12764926,1,cold_start
12765937,1,cold_start
12767540,1,cold_start
12768101,1,cold_start
12768619,1,cold_start
12769187,1,cold_start
12769802,1,cold_start
12770138,1,cold_start
12771321,1,cold_start
12771619,2,regular
12771938,1,cold_start
12772375,1,cold_start
12773148,1,cold_start
12773236,1,cold_start
12773356,1,cold_start
12773456,1,cold_start
12773873,1,cold_start
12774298,1,cold_start
12774552,1,cold_start
12774754,1,cold_start
12774801,1,cold_start
12775431,1,cold_start
12775698,1,cold_start
12775829,1,cold_start
12776147,1,cold_start
12777147,2,regular
12777544,2,regular
12777871,1,cold_start
12778445,1,cold_start
12778540,1,cold_start
12779227,1,cold_start
12779546,1,cold_start
12779703,1,cold_start
12780336,1,cold_start
12781701,1,cold_start
12781917,1,cold_start
12783979,2,regular
12784301,1,cold_start
12784617,1,cold_start
12786020,2,regular
12786443,1,cold_start
12786500,1,cold_start
12787058,1,cold_start
12787219,1,cold_start
12788031,2,regular
12788536,1,cold_start
12789002,1,cold_start
12789895,1,cold_start
12790000,2,regular
12790128,1,cold_start
12790233,1,cold_start
12791518,1,cold_start
12791625,1,cold_start
12791698,1,cold_start
12792210,1,cold_start
12792519,2,regular
12793278,1,cold_start
12793718,3,regular
12795107,1,cold_start
12795213,1,cold_start
12795741,2,regular
12797004,1,cold_start
12797299,1,cold_start
12799309,1,cold_start
12799325,1,cold_start
12800390,1,cold_start
12800451,1,cold_start
12800768,1,cold_start
12803222,1,cold_start
12804206,1,cold_start
12804385,1,cold_start
12805656,1,cold_start
12805761,1,cold_start
12806145,1,cold_start
12806563,1,cold_start
12807531,2,regular
12808063,1,cold_start
12808104,1,cold_start
12808696,1,cold_start
12809279,1,cold_start
12810399,1,cold_start
12811638,2,regular
12812800,1,cold_start
12813056,2,regular
12813631,2,regular
12814150,1,cold_start
12814754,1,cold_start
12814823,1,cold_start
12817469,1,cold_start
12817659,1,cold_start
12819554,1,cold_start
12819758,1,cold_start
12820231,1,cold_start
12820297,1,cold_start
12820538,1,cold_start
12821321,1,cold_start
12821978,2,regular
12822463,1,cold_start
12823312,1,cold_start
12823688,1,cold_start
12824889,1,cold_start
12825776,1,cold_start
12826843,1,cold_start
12827814,1,cold_start
12828224,3,regular
12828441,1,cold_start
12828933,1,cold_start
12830406,1,cold_start
12830793,1,cold_start
12831387,1,cold_start
12831498,3,regular
12833235,1,cold_start
12833262,1,cold_start
12833351,1,cold_start
12836795,1,cold_start
12837508,1,cold_start
12838578,1,cold_start
12838727,1,cold_start
12839096,1,cold_start
12839634,1,cold_start
12839664,1,cold_start
12840462,1,cold_start
12841051,1,cold_start
12841440,1,cold_start
12842667,2,regular
12842720,1,cold_start
12843165,1,cold_start
12843206,1,cold_start
12843689,1,cold_start
12843834,3,regular
12844010,1,cold_start
12844318,1,cold_start
12844511,1,cold_start
12845041,1,cold_start
12845108,1,cold_start
12845640,1,cold_start
12846026,1,cold_start
12846661,1,cold_start
12848837,1,cold_start
12849555,4,regular
12849957,1,cold_start
12850436,1,cold_start
12851673,1,cold_start
12852047,1,cold_start
12852409,1,cold_start
12852578,1,cold_start
12852586,1,cold_start
12852743,1,cold_start
12853170,1,cold_start
12853316,1,cold_start
12854031,1,cold_start
12854049,1,cold_start
12854052,1,cold_start
12854541,1,cold_start
12854813,1,cold_start
12855606,1,cold_start
12856834,1,cold_start
12857044,2,regular
12857215,1,cold_start
12857234,1,cold_start
12857978,1,cold_start
12858112,1,cold_start
12858967,1,cold_start
12859458,2,regular
12859967,1,cold_start
12861242,1,cold_start
12862324,2,regular
12862469,1,cold_start
12863073,1,cold_start
12863377,2,regular
12863546,1,cold_start
12865090,1,cold_start
12865261,1,cold_start
12865269,1,cold_start
12865431,1,cold_start
12865973,1,cold_start
12866953,1,cold_start
12868220,1,cold_start
12869355,1,cold_start
12869358,1,cold_start
12870233,1,cold_start
12870540,1,cold_start
12870654,1,cold_start
12870708,1,cold_start
12870792,1,cold_start
12872040,1,cold_start
12872413,1,cold_start
12872690,1,cold_start
12873887,1,cold_start
12873905,1,cold_start
12875022,2,regular
12875201,1,cold_start
12876989,1,cold_start
12878542,1,cold_start
12878814,1,cold_start
12879435,1,cold_start
12881326,1,cold_start
12882507,1,cold_start
12882513,1,cold_start
12882843,1,cold_start
12884063,1,cold_start
12884191,2,regular
12884517,1,cold_start
12884968,1,cold_start
12885558,1,cold_start
12885875,1,cold_start
12886127,2,regular
12886413,1,cold_start
12887031,1,cold_start
12887226,1,cold_start
12888086,1,cold_start
12888805,1,cold_start
12889096,1,cold_start
12889114,1,cold_start
12889505,1,cold_start
12890245,1,cold_start
12890594,1,cold_start
12891213,1,cold_start
12892654,1,cold_start
12893165,1,cold_start
12893446,1,cold_start
12895045,1,cold_start
12895141,1,cold_start
12895249,1,cold_start
12896653,1,cold_start
12897009,1,cold_start
12897567,1,cold_start
12897633,1,cold_start
12898760,1,cold_start
12899359,1,cold_start
12900200,1,cold_start
12900279,1,cold_start
12900513,1,cold_start
12901535,6,power
12904697,1,cold_start
12904733,1,cold_start
12905398,1,cold_start
12906055,1,cold_start
12906083,1,cold_start
12906253,1,cold_start
12906818,1,cold_start
12907875,1,cold_start
12907944,1,cold_start
12908320,1,cold_start
12908408,1,cold_start
12908588,3,regular
12909052,1,cold_start
12909469,1,cold_start
12910162,1,cold_start
12910468,1,cold_start
12912568,1,cold_start
12913209,1,cold_start
12913630,1,cold_start
12913679,1,cold_start
12914406,2,regular
12915110,1,cold_start
12916327,1,cold_start
12918254,2,regular
12918365,1,cold_start
12918996,1,cold_start
12920152,1,cold_start
12920275,1,cold_start
12922787,1,cold_start
12923190,1,cold_start
12923440,1,cold_start
12923590,1,cold_start
12923907,1,cold_start
12924334,1,cold_start
12924428,1,cold_start
12924517,1,cold_start
12924938,1,cold_start
12924943,1,cold_start
12925059,1,cold_start
12925253,1,cold_start
12925960,1,cold_start
12926923,2,regular
12927138,1,cold_start
12927327,1,cold_start
12929037,1,cold_start
12929204,1,cold_start
12929536,2,regular
12930051,2,regular
12931222,1,cold_start
12931249,1,cold_start
12931251,2,regular
12932427,1,cold_start
12933480,1,cold_start
12933908,1,cold_start
12934183,1,cold_start
12934449,1,cold_start
12934903,1,cold_start
12935217,1,cold_start
12935567,2,regular
12936278,1,cold_start
12936424,1,cold_start
12936993,1,cold_start
12938667,1,cold_start
12938934,1,cold_start
12939145,1,cold_start
12939706,1,cold_start
12940220,1,cold_start
12940242,1,cold_start
12940523,1,cold_start
12940792,1,cold_start
12941346,1,cold_start
12941827,1,cold_start
12942135,3,regular
12943025,1,cold_start
12944350,1,cold_start
12945173,3,regular
12946253,1,cold_start
12946350,1,cold_start
12947598,1,cold_start
12949114,4,regular
12949272,1,cold_start
12950927,4,regular
12951845,3,regular
12952592,1,cold_start
12952889,1,cold_start
12953667,1,cold_start
12953854,1,cold_start
12954798,1,cold_start
12956135,1,cold_start
12956171,2,regular
12957295,1,cold_start
12958350,2,regular
12958533,2,regular
12958621,1,cold_start
12958656,1,cold_start
12959450,1,cold_start
12959685,1,cold_start
12960163,5,power
12960619,1,cold_start
12961341,1,cold_start
12961358,1,cold_start
12962130,1,cold_start
12963690,1,cold_start
12963885,1,cold_start
12963980,1,cold_start
12964295,1,cold_start
12964643,2,regular
12965412,2,regular
12965651,1,cold_start
12965988,1,cold_start
12966567,1,cold_start
12966734,1,cold_start
12966755,1,cold_start
12966894,1,cold_start
12967028,1,cold_start
12967665,1,cold_start
12968579,1,cold_start
12968909,1,cold_start
12968945,1,cold_start
12970217,1,cold_start
12970755,1,cold_start
12972991,1,cold_start
12973403,1,cold_start
12973429,1,cold_start
12974952,1,cold_start
12975089,2,regular
12976031,1,cold_start
12976549,1,cold_start
12977043,2,regular
12977104,1,cold_start
12978113,1,cold_start
12978695,1,cold_start
12979016,1,cold_start
12979113,1,cold_start
12979785,2,regular
12979954,1,cold_start
12980699,1,cold_start
12981798,1,cold_start
12982005,1,cold_start
12983683,1,cold_start
12985295,1,cold_start
12985999,1,cold_start
12986139,1,cold_start
12986473,2,regular
12988509,1,cold_start
12989080,5,power
12989297,1,cold_start
12990161,1,cold_start
12990351,1,cold_start
12991095,1,cold_start
12992034,1,cold_start
12992891,1,cold_start
12994010,1,cold_start
12994246,1,cold_start
12994422,2,regular
12994930,1,cold_start
12995154,1,cold_start
12995429,1,cold_start
12995464,1,cold_start
12996385,1,cold_start
12997919,1,cold_start
12998070,1,cold_start
12998131,1,cold_start
12998191,1,cold_start
12998246,1,cold_start
12998581,1,cold_start
12998974,1,cold_start
12999454,1,cold_start
12999491,1,cold_start
13000568,1,cold_start
13001554,1,cold_start
13003289,1,cold_start
13004370,1,cold_start
13005196,1,cold_start
13006357,1,cold_start
13007897,1,cold_start
13007971,1,cold_start
13008017,1,cold_start
13008680,1,cold_start
13009928,1,cold_start
13010602,2,regular
13011955,1,cold_start
13012698,1,cold_start
13013468,1,cold_start
13013508,5,power
13013564,1,cold_start
13015700,1,cold_start
13015734,3,regular
13015811,1,cold_start
13015997,1,cold_start
13016175,1,cold_start
13016520,1,cold_start
13019249,1,cold_start
13019388,1,cold_start
13019787,1,cold_start
13020342,1,cold_start
13020840,2,regular
13022028,1,cold_start
13022037,1,cold_start
13023172,1,cold_start
13024777,1,cold_start
13024852,1,cold_start
13025216,3,regular
13025347,1,cold_start
13025531,1,cold_start
13026257,1,cold_start
13026602,1,cold_start
13027149,1,cold_start
13029022,1,cold_start
13029169,1,cold_start
13029850,1,cold_start
13029909,2,regular
13031800,1,cold_start
13032047,1,cold_start
13032274,1,cold_start
13033531,1,cold_start
13033590,1,cold_start
13036471,4,regular
13037044,1,cold_start
13037069,1,cold_start
13037316,1,cold_start
13037413,1,cold_start
13038489,1,cold_start
13038636,2,regular
13038651,4,regular
13039255,1,cold_start
13040057,1,cold_start
13041404,1,cold_start
13041464,1,cold_start
13042592,1,cold_start
13043542,1,cold_start
13044319,1,cold_start
13045813,1,cold_start
13046935,1,cold_start
13048142,1,cold_start
13048700,1,cold_start
13050116,1,cold_start
13050298,1,cold_start
13051228,1,cold_start
13052005,1,cold_start
13052116,1,cold_start
13053601,1,cold_start
13053802,1,cold_start
13054065,9,power
13054200,1,cold_start
13055606,1,cold_start
13056052,1,cold_start
13056618,1,cold_start
13056710,1,cold_start
13057264,1,cold_start
13057410,1,cold_start
13057891,1,cold_start
13058235,1,cold_start
13058943,1,cold_start
13059898,1,cold_start
13060045,1,cold_start
13060543,1,cold_start
13060815,1,cold_start
13061164,1,cold_start
13062147,1,cold_start
13062680,1,cold_start
13063258,2,regular
13064671,1,cold_start
13064895,1,cold_start
13065892,1,cold_start
13066001,1,cold_start
13069460,1,cold_start
13069935,1,cold_start
13069946,1,cold_start
13071557,1,cold_start
13072046,1,cold_start
13072198,1,cold_start
13072954,1,cold_start
13073351,1,cold_start
13073436,1,cold_start
13073634,1,cold_start
13074663,1,cold_start
13076128,1,cold_start
13076184,1,cold_start
13076327,2,regular
13076615,1,cold_start
13077015,1,cold_start
13077063,1,cold_start
13077399,1,cold_start
13078135,1,cold_start
13078659,1,cold_start
13079353,1,cold_start
13079534,1,cold_start
13079644,1,cold_start
13079983,1,cold_start
13080561,1,cold_start
13081462,1,cold_start
13082336,1,cold_start
13082768,1,cold_start
13086180,1,cold_start
13087240,1,cold_start
13087439,1,cold_start
13087861,1,cold_start
13087909,1,cold_start
13092694,1,cold_start
13093918,2,regular
13094060,1,cold_start
13094136,1,cold_start
13094460,2,regular
13095103,1,cold_start
13097094,1,cold_start
13097397,1,cold_start
13097770,1,cold_start
13098538,1,cold_start
13098881,1,cold_start
13099204,1,cold_start
13099414,1,cold_start
13100431,1,cold_start
13101485,1,cold_start
13101526,1,cold_start
13101943,1,cold_start
13102621,1,cold_start
13104486,1,cold_start
13105989,1,cold_start
13106009,1,cold_start
13107868,2,regular
13108067,1,cold_start
13108263,1,cold_start
13108292,1,cold_start
13109481,1,cold_start
13109768,1,cold_start
13110907,2,regular
13111114,2,regular
13111117,1,cold_start
13111806,1,cold_start
13112000,2,regular
13112727,1,cold_start
13112759,2,regular
13114043,1,cold_start
13114957,1,cold_start
13115046,1,cold_start
13115098,1,cold_start
13115242,2,regular
13115310,1,cold_start
13116101,1,cold_start
13116157,1,cold_start
13116236,1,cold_start
13116405,1,cold_start
13116450,3,regular
13117010,2,regular
13117607,2,regular
13117947,1,cold_start
13118948,1,cold_start
13119126,1,cold_start
13119378,1,cold_start
13120054,2,regular
13120379,1,cold_start
13120802,1,cold_start
13122965,1,cold_start
13123716,1,cold_start
13123924,1,cold_start
13124626,1,cold_start
13125304,1,cold_start
13125950,3,regular
13126368,1,cold_start
13126736,1,cold_start
13127125,1,cold_start
13127260,1,cold_start
13128319,1,cold_start
13129972,1,cold_start
13132328,1,cold_start
13133178,1,cold_start
13133445,1,cold_start
13133463,1,cold_start
13133558,1,cold_start
13133733,1,cold_start
13134325,1,cold_start
13134877,1,cold_start
13135427,1,cold_start
13137560,1,cold_start
13137962,3,regular
13138243,1,cold_start
13138527,1,cold_start
13138603,1,cold_start
13138661,1,cold_start
13138718,1,cold_start
13139000,1,cold_start
13139986,1,cold_start
13140073,1,cold_start
13140125,1,cold_start
13140292,1,cold_start
13140615,1,cold_start
13140636,1,cold_start
13140660,1,cold_start
13141315,1,cold_start
13142140,1,cold_start
13142461,1,cold_start
13142519,2,regular
13142887,1,cold_start
13142958,2,regular
13142973,1,cold_start
13143297,1,cold_start
13143596,1,cold_start
13143849,1,cold_start
13144045,1,cold_start
13144861,1,cold_start
13148108,1,cold_start
13149321,1,cold_start
13150322,1,cold_start
13150558,1,cold_start
13152735,1,cold_start
13153008,4,regular
13153294,1,cold_start
13153907,1,cold_start
13153924,1,cold_start
13155863,1,cold_start
13155943,2,regular
13156316,1,cold_start
13156604,1,cold_start
13156886,1,cold_start
13156899,1,cold_start
13157061,1,cold_start
13157101,2,regular
13157207,1,cold_start
13157799,1,cold_start
13158183,1,cold_start
13158238,1,cold_start
13158453,1,cold_start
13158509,3,regular
13158592,1,cold_start
13158878,1,cold_start
13160571,1,cold_start
13161141,2,regular
13161841,1,cold_start
13161927,1,cold_start
13162145,1,cold_start
13163804,1,cold_start
13163963,1,cold_start
13164428,1,cold_start
13164564,1,cold_start
13164868,4,regular
13165457,1,cold_start
13166217,1,cold_start
13166234,2,regular
13167879,1,cold_start
13168674,1,cold_start
13168710,1,cold_start
13168845,3,regular
13169322,1,cold_start
13170783,2,regular
13172798,1,cold_start
13173021,1,cold_start
13173694,1,cold_start
13175431,1,cold_start
13175665,1,cold_start
13175917,1,cold_start
13176176,1,cold_start
13176435,1,cold_start
13178295,1,cold_start
13178314,1,cold_start
13178599,1,cold_start
13178664,1,cold_start
13180544,1,cold_start
13181476,1,cold_start
13181653,2,regular
13181921,1,cold_start
13182819,1,cold_start
13182878,1,cold_start
13184208,1,cold_start
13184536,1,cold_start
13185726,1,cold_start
13186861,1,cold_start
13188040,1,cold_start
13188068,1,cold_start
13188221,1,cold_start
13189292,1,cold_start
13189868,1,cold_start
13190225,1,cold_start
13190503,1,cold_start
13191234,1,cold_start
13191972,1,cold_start
13193041,1,cold_start
13194075,2,regular
13194969,1,cold_start
13195375,1,cold_start
13196013,1,cold_start
13196314,1,cold_start
13196628,1,cold_start
13196675,1,cold_start
13197928,1,cold_start
13198190,1,cold_start
13198801,1,cold_start
13198809,1,cold_start
13199222,1,cold_start
13200188,1,cold_start
13200587,2,regular
13201141,1,cold_start
13201829,1,cold_start
13203436,1,cold_start
13204572,1,cold_start
13204828,1,cold_start
